id,Accept
a80921380b5,0
c91334e45bd,1
59111d4201a,0
48c682baf62,0
12bfbfed553,1
3f46eb6325e,0
79036bc826f,1
d276cc11eae,1
02dbbda344c,0
cb8c8d612ab,1
f7e9e7e9eda,0
0dacde1508e,0
f99e7bf0e0d,0
3eb30b60a50,1
299d00cc77c,1
9ae912e18c8,0
c3a68d5f36e,0
a18d07e52a7,1
ef7e9b6b13c,0
eb12929b8b5,0
10a7b8ef76b,0
25b16333349,1
63d50ddd81d,1
1f4fb9e5396,1
44bc0c3681c,1
1a7c5df557e,0
6eb7a2fe012,0
27582bbdfdd,1
b15af9296a7,1
2e246b3035e,0
7cc0606a3e8,1
bc3b5e88554,0
b02f599638e,0
47593728035,1
3ea98a81648,0
be5e15f430d,1
c2420f6fe02,1
920212d7d96,0
d0cdfde9cff,0
fd589fd3330,1
edcb3a20d97,0
cba503723c8,0
d0598350d76,0
c3030ada73e,1
bce560f4d15,1
678c43c9449,0
bdbb7ec5985,1
6ecc3dee923,1
b0143eb9234,1
d0f892ec223,0
dc6afa76d7c,1
3b3daf62ea2,0
f820e7998df,1
d9a3a9ee9c6,0
7748b6565f6,0
63da6840b5c,1
b5167f4df11,0
8584f45fa68,1
c73c77b3557,1
818df55f579,1
045ac2aef33,1
d674d499246,0
9f4d5e076dc,0
62cdb496df5,0
71198f2d50c,0
8a8303db376,0
e65c4e8236b,1
5010c532b1e,0
27907ea7ad3,1
7a93f7704cc,0
667061a0509,0
e5ccf1ab02a,1
6e752c99a0c,1
8a0e19f7049,0
0fc075a1b37,1
03ccf6da81e,1
b83a04feae3,1
273a36f17a8,1
8863f957aa8,0
3f8e09185f7,1
c1cf55c02ba,0
f9ed022fa0a,0
0cdd46efd24,0
9f2fa8474ce,0
f9376319a8a,1
d33e2666a42,0
3b17e454c8a,1
fa1515bbff1,1
4980be5c88f,0
1a9df7a73c5,1
75db26880ca,1
a35061670f9,0
045a855dcd1,1
145bb3d8537,1
ae97f99fcf7,1
611b7820116,0
7a8ff01fc64,1
0189dfd9c92,0
a36d0a71740,1
74acc4f7267,0
a0d0d5dd1e9,1
fe8da5a740e,0
bcb30268d43,0
c27c61f3433,1
4ae078a6f58,1
946f729fdc2,1
a7acab1cdc0,0
2135c116df9,0
dc77222acda,1
18a62a56496,0
da937521afa,1
0087ffdb8a2,1
fcf100ca1d9,1
2bce4ed8cbf,0
176d96f2979,0
cf643961967,0
ecd29bcf72e,1
a155bc8a0e9,0
5aba9d6ad62,1
8a7f4420d61,0
7355580f140,1
ca19bea5e10,0
7c13d37ea39,1
1bdb6ad3c39,0
7f83a1ad051,1
bed2c9fdb0b,0
72ed166a7b5,0
f036f1792c4,0
cc2c691fc65,0
16f6accfc19,0
a92536377c0,0
082e140e3cd,0
6eff8009b48,1
759801d3185,1
1fd15e05850,1
efd7489a523,0
48954500ced,1
13787c729b3,0
b27e2755041,1
83c7edfc499,1
ea3862a7c1e,0
862cb46a90f,1
a5b744d8b2b,0
9f209b1e3db,0
8d6f6ce732c,0
2a6e5a6a54e,0
de513352bff,0
cab63d5a06e,0
9d8c74d8b91,1
5c89f7c55b3,1
c90d5b17cb8,0
ecc8a01e57f,0
1d80ae6784c,0
4f5430c2b0d,0
db1a61274cb,0
2e0c562b87c,0
6e494cb1737,0
387bf3f6cd7,1
38be38933e5,0
3392baf2511,0
e9276892860,0
af7ac7eb866,0
ae8864f2e33,0
03260c16205,1
3738445f6b8,1
fcf8a9f2ddf,1
454b008e395,0
f8b8d0c469f,1
76afc8a093b,1
2f1a3c1117f,0
db2919f0cad,1
f7c3dfefd6c,0
219dd8dbc99,1
a3a26f39286,0
14657d3373e,0
6bda366d5a2,0
7cb53beeef2,0
b29898c4a7b,1
cf160176afc,1
04aa97c427a,1
6c370e92cc8,1
0af1c6a42c3,1
b1417bc0147,0
d91c109a3fb,1
05c0ee4c60e,1
707165a9ac7,0
75e7943f568,0
7df765d0c93,0
7e37a45601e,0
430c8693e10,0
df86ee68b42,1
121f047542b,0
e5b1e8bcfa1,0
70574598803,0
9428428ad89,0
efa33dcdcdd,1
d8c8fa222ad,0
074cb6b3bb6,1
5e7bd513760,1
452bbad42cb,0
dc8f51d5946,1
f70adbf367b,1
89a3708bfcc,0
33ce728cf18,1
3867854ce94,0
f22425eaff5,0
916ba8db5e7,0
cf558853b1b,0
1d280372927,0
a0b54c1c2f9,1
01bf2615fcc,1
8cba0c4558f,0
129fd0649ea,0
8e0e5457061,0
231530f6f24,0
c88b94268fe,0
1389aecb6bb,1
3286ff1cba9,0
244f8d42040,1
4d8247f096e,0
6c93bf16079,1
2c5e677aeb4,1
a2734244114,0
67aee8ef0da,1
60a5eb1457b,0
09b974c0ea0,0
1de76cf254f,0
d98958de05a,1
0a6ebc0d69a,1
d2c323ce903,1
dae0caeea76,0
caf2743e91f,0
fd4725e15eb,1
5849967a2bc,0
9e4b68eff10,0
d14f1788139,1
fdf4c81ee6c,0
5bcdb5aa791,0
73fa04374cb,0
ba8d8ec966c,1
4a2258794a9,1
c77c0b5b7ef,0
ecca16e4475,0
14c7653efde,0
f60ebcaaa6c,1
00775bf230f,1
e965208a274,0
85c3f59d7e1,1
96ce46a3fd3,1
e6842aedc00,0
80053c9a242,1
a3941d6556a,1
b620a9d9419,0
d9caa602b88,0
118872151d3,1
fd92a7944ad,1
e96ecc8d41d,1
8e76cf12294,0
8462332b970,0
fee496cffee,0
713850de4b4,1
6cfa2bcdcda,1
40da7a04b32,0
6ce5c1135fc,1
8bd1cc5c943,1
f271b8df57f,0
3b0db50a8e7,0
b8fc799fe1e,0
8e531217a7c,0
72ed68614e5,1
7131a6faa14,0
603d95c4685,0
bc9e49d4796,0
a189da84049,0
1875ab29cca,1
a8414221fb7,1
a4e2486b0b4,0
a77b075d561,1
a66e156e0d6,0
90ae2b6ff28,0
3e514554507,1
42b36ef043a,1
c27f6863018,0
65491948a4e,1
4167f47c843,0
75f79b475e2,0
4a36ebf1afc,0
b16dd3c85b5,0
67a708537fa,0
e698aa618ab,1
c75129a3d13,1
b68ce965753,1
2665ad43e70,1
8055dde1550,0
8d1c6948b76,0
f7051165ede,0
a4b38e0e129,0
e55f67d8cbf,0
f5220576c5e,0
1b5ffc3a6fd,0
f4957157abd,1
8c3f430353b,1
3a576977a67,1
565e0b9486d,1
c6f791d6122,0
54eb9372e7f,1
ffbc571bb28,0
aa9adaa254c,0
76ec8c0f61a,1
1d00aa74ec3,1
86040e2f703,0
3e074dac468,0
854954180e1,1
7d7f77bc53b,0
18632c263f8,1
0c17204ea0c,1
1dcb7924dd1,1
b7ed93d1f37,0
17a025fcaf9,0
310098f96c9,0
67dd685bda4,1
aa2bad5b1d7,1
e28c2e64238,1
5e903d2bdb5,0
5bb9a189f82,1
7afa6d4b997,0
a073ffb611c,0
29a44596c95,0
8d7ea23e70e,0
dec15a6190e,0
295f6a44134,0
c6d1f84a26c,1
a520de5a5af,0
d2daeed0775,1
359a2307706,1
98815a25c45,0
883495587b4,0
11ab74095ef,0
55dff560b47,0
281e81b8a16,1
0b300d578b9,1
89ae7358321,0
6dc897d56e4,0
d13b2f21708,0
6d3397509c4,1
194bc865024,0
304f27b04aa,1
9f8a2b054ee,0
9d621045734,1
02f816af436,1
c654befd9a0,0
65977d0c08d,0
5a93586f514,1
27281d08f6b,1
eba3ab07616,0
a4132b6d9d5,1
339e8980bbf,1
0aa4923dce2,1
b4982970a08,1
51840473c00,1
873fe2f29f8,1
e7104aacb20,1
8d6563c8c26,0
0543c7c919d,0
e36e7e294ed,1
5136dc3b6d3,1
104eb6f7aa8,1
dd990bb01a2,1
28048f277b3,1
0f6a62ad7d4,0
9bafe24f60b,1
5814dd30e5b,1
1a4a2d34889,1
1b0ab686597,1
bf2ed605661,0
af14ed8d44e,0
494db8aa632,1
b0ea7339082,1
8612bde4bf3,0
db842b2f734,1
d4fe511eb2a,0
c3f7b14540a,0
3e317a3a1cc,0
4e7829a7b20,1
bcb470395b5,0
f1a375f9d0b,0
9c1f4bba946,1
861ba9b4ebc,1
ad6d6e4fc89,1
6ce0603eda6,0
46bd2060f0c,0
fdb7be8d0f6,0
c3572241243,1
14b106fbd95,0
a68380262fd,1
51d87068edd,1
0ea79692261,0
a4439f18516,0
3ed4f639596,0
e20513423b8,0
3b5acee8b52,0
6827fa7fc3b,1
bf5b2e5a50a,0
dca97274fd2,0
62f29b28805,0
16da80ad1dd,1
8621bfcaedb,1
1caf070f3a4,1
c20c6ce090e,0
5146a1c4f90,1
0953006772d,1
8e181347ea7,1
07493c42e08,1
e0273069439,1
81e83c45f21,1
286e807323a,0
b5d63caf4b9,1
01e0e28f96c,1
a4ea32bd40b,1
5543435f9ae,0
940dc760be0,0
ac91433d06a,0
8d7b0504387,0
5756a985147,0
b6a398a5289,0
b01111efff3,0
e5c9686b4bf,0
03665e4906a,0
94925cd50d8,1
56f1d2b02f9,1
96d0a48c9f5,1
cb3c1d30480,1
93bb0a31e02,0
0b4e26c6f57,1
fb2aa597eb5,1
4749ef32b9c,0
c3fe9548dec,0
1ddfcbcc66b,1
fa793a79901,0
e487c49cd73,1
3e794a4b73e,0
bd37d6e0e88,0
47a1068327e,1
9e7348c9817,0
2bd9161052b,0
4b1081486c6,1
8b49f2d4f80,0
6a0f3bad278,0
f4c9cc6cd46,1
9e63ae1dc8a,1
5189e4ab0a3,1
a6c7dceb064,0
27af923fef6,1
a61e8e79203,1
4437feefd5d,1
36bf169b037,0
8b8cabbfc9d,0
86c5f120521,1
e13e61f6388,1
40464a179ca,1
5b0ffcf6138,0
60c21defea5,0
52db1f2eb10,0
96b18918276,1
a7b68e99dfa,0
6cd4c4cd578,0
22b847db707,0
f94be2205c0,1
e05a87c86f8,0
1b090cdb927,1
1d040ed5e76,1
b2996f66599,1
66912cdd452,1
baa635e17ad,1
9b48d779ae8,0
625c7a2a36c,1
d3dd24d02d5,1
332edbd50fb,1
bc978864b87,0
a4e1979a334,0
33158dc117c,0
abd30433fcb,0
1221d97c749,1
f36c34807bd,0
b79d4c869cb,1
12d904af95b,1
6104cbb4179,0
f4e5277ed4d,0
bf5177c77b0,0
4d7f58570fe,1
87b2d8b3175,0
b24304bad52,0
7e5ca255f39,1
18412a3c2cf,0
899127b4841,0
f09b29ffb2b,1
144975c8e93,1
1ea66503c25,0
81c330e8358,0
1efc8f8bbb9,1
78f8ea42c59,0
17122790a2f,0
3cc7789f083,1
e7a9a132c2a,0
1425893a1e9,0
f56c5bd2fd7,0
f2546754ebd,1
9935ed93302,0
2ab2dcfab50,0
c11308b932c,0
09822547746,1
26dcbc64953,0
cf2a9d2fad3,1
22b59a4672f,0
72039223aa9,0
a33ee414084,1
81e7f018d65,0
100cab7d778,0
6ea07242031,0
964bff050a0,0
3a470f2cd07,0
7c3d0456baf,0
3c89a43b258,1
531b9e186ad,0
aec3b760c6f,0
56ca0721c1f,0
3659bfba2f4,1
da0db812815,1
8c9bfb990cf,0
8bd697a743b,1
1aa6a8b5e18,0
a57b76117d5,1
2688997eb57,1
49aaab59246,1
47c022907ab,1
c2d4c452ccf,0
b47682d1bc9,0
7a9dece4b37,1
403412d0f2a,0
ecc9dda6b87,0
4c8c69f0569,1
ded8f05888e,0
99e3881086d,1
43d1e740870,0
9e89567e38a,0
38e7e8b97d6,1
8cb8c5c8830,0
492cfb67111,1
d6e472b5fdc,0
7e4cb303d98,0
ea9bafa2e94,1
e170db64496,1
63650fab6b0,0
8024d39cdf6,0
7e5aab5ddb0,0
7a39fcbac63,0
4acc6b0e184,0
efd9fb8c42c,0
cf34e6e6da1,0
149a5fe94ac,0
9945e8b887d,1
b9dde0996df,1
1922c56f302,1
3c3cbf59ab8,0
cfae4fc03c9,0
3e633558db7,0
21f67cd1077,0
b2417c9b871,0
5917378a2ce,0
03bca9028f2,0
6af9657f1be,1
13a2f5e870d,0
2b503b0ebce,1
3012333b28b,1
0dc21ce1037,0
b1b33f16863,0
5b611ed5f1f,0
40805ef77ec,1
8d85256332a,1
c501bfa17f3,1
1ddf4ae8729,1
b38fcfce623,0
1a9a4120329,0
ff76572bf03,1
2737909903f,1
4c462d2ec95,1
7edbf2cddf3,1
8a41603afb7,1
117f3ee2be4,1
dcb36034f35,1
f6c13f93619,1
501041e1309,1
d196b9372a2,0
841e7e779af,0
5ffb3100c09,0
c6a24a8066d,0
e6008993cf5,1
05bbcc87dde,1
97654c3745c,1
5b4c2deb864,1
aae0a081cbc,0
e4eaee72329,0
07d772ba8cc,0
d59afa2ffa4,0
2030d0aa45b,1
ee3e3aa176e,1
f9435cba055,0
845bf1c2bde,0
a2b19eee8d4,0
6e3b4c59f3a,0
dd8228e2c13,1
c7dc12e7a12,0
20166e312a7,0
af081a74882,0
01e25d6b13c,0
b863b38a40a,1
357fea1d81e,0
7cc604ab3ca,0
432b6e22261,0
20e5e7bb0b4,0
ebc01214cac,0
752f4a6f771,1
26e05c28cea,1
8c6106b9a3e,1
62df0d9328f,1
9c2b5f27015,0
70a02d8eeea,0
2c5a1f37ac5,0
dbb24549302,1
4b048f17f42,0
3ee28be9f96,0
82ce7b06c0f,1
70bd4eb38d3,0
1d35e4d54b2,1
6ededb10f71,0
f4fe2a3945f,0
8a9780d8a02,1
f612cc21f82,1
620a583649b,1
d1a763f912a,0
f29e76ac7ec,1
a392670547b,0
cd5704790dc,0
bbb3304d073,1
e678187150f,1
9a06a4bf499,0
41150827ef6,0
e1b60baca8a,1
7916ca55cba,0
73318e8bb76,1
0bb4c931453,1
680992ed8b7,0
098eec7a2e6,1
4d5280a1459,0
14dafa45da6,0
427f4d89ab4,0
ccf53cf145b,1
5f63979b687,0
17f97647127,1
6ddda42d051,1
8cc7ead13c5,0
7696f884275,0
ab3cf5cb97c,0
9944d23d542,0
c9b864f8040,1
f8a0ee2b4e4,1
ee35eed9b09,0
6b1f7065a2c,1
b3e44bbb485,1
bbe3c145433,0
f3a469660c7,0
7efa03130af,1
79946a77d0f,0
50c0e569ac3,0
987d4999158,1
08a9ea14e08,0
cf470666ddb,0
3c84f8bdc6e,1
2ccbc643cee,0
66047880bad,1
87e723e607b,0
8f908151641,1
2f69b5613b7,1
24eaea800a0,1
26d0163d5c0,0
a0169629bb0,0
e441f5dafb1,0
a9752755b00,0
e5c6a9bc16b,1
8577cd6fb81,0
366910b6116,0
a74d0b78475,0
0bf012ff0c9,1
4c79152707a,1
2898d88506f,0
bda6fe9af4a,1
c358dea8f0c,1
5e491593ba9,0
0cd5137cc1f,1
5594db8bbd8,1
a5386b576bf,0
6ff10f7b70f,1
1b366a07b53,0
e925337b27f,0
f6f1291f6ec,1
ef436517d04,0
b463e916e6e,0
a98dde0b1e8,0
66af6dd1502,1
03b152b5bfb,0
05d96a8c0d1,0
46035ebb64f,0
d0d893fbc79,1
1e534b57756,1
5237a45c730,0
750b3957637,1
d63e1fbb1d3,1
490ab3d2982,0
829fab7cbaa,1
aa930f73147,1
7eddea6ee1c,1
ac87b1ba18a,1
54db280ae4b,1
0f995ec5713,0
ad5e43fc6ad,1
1b89e397fff,0
6c038d3f298,1
a979d6d36f3,0
526a1612759,0
faed515594d,0
4a9a87c166c,0
fd4c1e5a66f,1
28f4988bc8a,1
d7f2224e927,1
8c8c3dde102,1
55e9f8cf81a,1
3c025b110c2,1
5561d9c2af5,0
fc4e007b09d,1
e8da4e7a0f9,0
a610365901b,1
270faea1ae3,0
5e5dad6bfad,0
d18a981aef8,0
b244b0e2627,0
80851b6e860,0
41f0035b4d7,1
40e11738444,0
5f9461d5e80,0
bd3e2998237,0
9f273377915,1
656e6403c60,1
caf426f38b0,0
be55fdc910a,0
2d573588f14,1
c9eedceb54d,0
65ca934d89a,1
453970e5b4e,1
3325cdd6a44,0
9ecdd76bd29,1
e1337f3faec,0
73d8fb81c8e,1
1f6d8985a13,1
a6ea7ce5d4c,0
02e1f302882,0
24290d40365,1
3ca6205990a,0
c31e5892c8a,0
443d7ae8608,1
7eca3c2fcbf,0
91ad5600eff,0
17244e0097e,0
7bf5cc4e8bf,0
a0a4afdd5ad,0
5027ec2d74a,1
e20aa9cb695,0
943d01076cb,1
6ef35fabb45,1
64dc515c78e,1
33645661d0d,0
616b14df0d9,1
b17353d4a04,1
67a58d05205,0
c6699774ed1,0
989f3d82ba1,0
9a853c9d0ce,1
a9b879013b2,0
4d96020e6dc,1
e5273e6cccd,0
62a89499f21,1
bc0eecca2e2,1
ff707799484,0
2ec18fe1fa1,1
cc02c06cd48,1
2dae8572d7b,1
3542f25da16,0
d507700b837,0
c42294897f0,0
3f91ae7adf6,1
090db84bf84,1
7403c9154f5,1
3844d848664,0
333bf6c2d84,0
5439be44522,1
16cd5030d66,0
f5943a1c891,1
c29a9ee6c6e,1
bd1604177fa,1
94ac94d9687,1
bf40ebd930c,1
7cb41468980,0
b9199e440df,0
2afe78ffbf6,1
266b15ebf67,1
475158c88d5,0
531f086413b,0
55e55f2bae9,1
7e95843f63f,0
e03e01e8a0d,0
3f092cd87a1,0
a4944565be5,0
72ff3e91540,0
f1b1eaca03e,1
1a37cf26473,1
82054f32b5b,1
0c22130c252,0
0031bc3471d,0
1b16094ecc5,1
09c4dd41640,0
9e6299e9050,0
8c7aff91f0b,0
83c6daf8c97,1
30109a80787,0
0fc401ebf06,0
c10badd26bf,1
39b16bce719,0
39fe8f4b5d1,1
d2f04c51620,0
df3c5e0b6a1,0
c2cb4401b71,1
1f267709fbe,1
ba8bcab11c5,1
e909157c9ff,0
dc4be8d98de,0
f92a8e7ae4e,1
0612196715a,1
bb4249a45dd,0
10a3562e74e,0
8addb88b410,1
cd3cf11b8aa,1
b356831a94d,1
7d8c59f02f3,1
4e45f5b1ca4,1
80f2ff5524e,0
a1c355d34a8,1
84398610ed3,1
c24deaf4a61,1
aedcdeaa343,0
e27a8b9e1bd,1
209ffcf6d56,1
1993f1b14dd,1
aefc0e4e9bc,1
26cfdaa610b,1
55c7e520906,1
24fd7ee02d0,1
65f3b8f1931,0
700a8d16030,1
0f7804dc075,0
9701e0747d0,0
aa754cdf6c6,1
980939cc790,1
8d8c6e9164d,0
807e225497f,1
6488c64f061,0
bb22771585f,1
7beeea18f76,1
2f0255ef30f,1
7968d250a36,1
27d0416da66,0
2b6aeb07aaa,1
55b11f63263,0
24f8ce8d619,0
6665448bf4f,0
9a8bb3f8fd9,0
7486d81904e,0
54234abce8d,0
13df0b5f555,1
3e61e14036c,1
2a07f711ef8,0
6a9bf0b3d5d,1
eaa1f7edcba,1
e8cc8bfdb46,1
c4d0eca96c8,0
2ff1e735dfb,1
2843bb1e1ed,1
54d9cea262e,0
f62024b5003,0
96619d57f3c,1
29fbfee5d33,0
0c39ab0cf6e,1
e311afce1e0,1
e7229103069,1
8bb06f01a16,1
4bc3059e9c6,0
51fb86a35d1,1
24288506afc,1
28318e1904f,1
10444755dfc,0
8632d05e488,0
17851ce716e,0
26751ecb4c8,0
9a9461e5f9c,0
02d0c0b5176,1
84d59d14f9b,1
59afdb8da8a,1
7e39643c1f0,0
e4bc5b1dad2,1
c5e6d29ac0e,1
f23a4e0d2d4,0
052e3b40de7,1
d2d519176bc,0
7e593c03e90,1
3b282b91ebd,0
eaddc21def8,1
5d9e5005904,1
8dfb6b9f6cf,1
289217fdc6d,0
5f7ab4693ec,0
75214f5d6fa,1
c1ab7fde696,0
657af6f84c8,0
c637f23d42e,0
bc40e7edc65,0
1f6d54fc835,1
7087b13ca14,1
000981f89ae,0
504c7239490,1
a1816d2c474,0
fb4f7b29cbc,1
4b50db3aaa3,1
4e115284641,0
543dfdafbfc,0
51c697722e4,0
1f05f4e28e3,0
bc8a99ac4cd,1
2deca3cef33,1
53f1c3d4bac,1
d24bdbdcac0,0
e796411ea59,1
8b526b13056,1
fc1de21c3f9,1
35c729f727b,1
0c57a5e0e15,1
0303d5e7458,1
ac13eecbaf7,0
4409be2df7a,1
3fd4eba4147,0
cfabeeb42eb,0
9a7faf764e7,1
365fc49b765,0
6f421f2f056,1
95703b9004f,1
217a0494e9f,1
31e12a926c0,1
c72c3732960,1
085cbe33496,1
938c012d669,1
1b5700821cf,1
c10f0f214a6,1
4ba20485774,1
1e3598acd93,1
bc5b158c116,0
60db9a49d22,0
e8975a804d6,0
e5b7d5ca3fe,1
11b7bff876f,0
d91b631e9ef,0
bd0204fefce,0
869064d5cdd,0
b183520b070,0
c95a7995a59,1
53800a20fa8,1
7d9a8e99908,0
7974c13ebc2,1
f559122ee2c,1
563c013f862,0
38502674c11,1
5e636b85404,0
387bb4b5226,0
13b053a2f6a,1
2360bba4cda,1
e1c7d21019e,0
d2feb8de752,0
8c70f02c653,1
16af1d8acfc,1
30575436677,0
a126283e79e,1
6a6d1ae595a,0
6d3115b3b11,0
d5cde7e2f5b,1
ad212eceeae,0
3e12eb3d0d6,0
477cc579649,1
2bfbe8ee5fd,0
55d12283f49,1
4470eea272e,1
1da91509a44,1
486ba975a72,0
d135966ce8b,0
7a563491f4f,0
f1c1553058d,1
e8f41467bae,1
79027088418,1
83368f6ece5,1
193b3eb6dcd,0
2f3e2399c03,1
f49c7e0cd9f,0
4f14540e5d6,1
c88289c44e9,1
d7c1302d1ba,0
701d9453801,0
d970a1d413c,0
ea09525a4e7,0
da5f3b70588,0
987a673be7c,0
ae133ef8ea7,1
c3be9f08321,1
074c675dd05,0
220143b4d91,1
efe33e44866,0
9859ebbdc91,1
c4900269b60,1
bc19106fdca,1
1463fb1520c,0
378ade05df8,0
88b2ddb17ef,0
1886ab4597d,1
9802e360217,0
baf1973afce,1
595ae14c006,0
82d08a0249b,1
e9868bfd9f4,1
60cc40782f7,0
efe46bfb125,1
dfcc775e573,1
5f107a70ca7,0
3e2629abe6e,1
302d0439cd7,1
3dc3ea17555,0
a6c9c31bc2f,0
bf9a5673bf5,1
45d9afedf56,1
53f0c0c5e24,1
c23f0090142,0
35067104d29,1
21b59986e44,0
23b5b80a362,1
f84223d64fc,0
8f465727fe3,1
1e17460c8f3,1
cad3242f10e,1
a0751776765,1
834d8b91f6b,1
4f0ac5f00fa,0
d18b476c5af,0
9e3cfe9acf1,0
0aea7e59f95,1
1d626d29d5c,1
37b74d8543d,0
e33f6f2016a,1
fb506c44402,0
aee839a4215,0
e404d605c8e,1
6052a44a6a8,1
fa04e0db76a,0
c47361940e7,1
640784e218b,0
6cb83789980,1
70bba43e542,0
bb6034779a7,1
eb9098596d2,1
9f81a51f698,0
f84dc7b0339,0
3c8f5b37208,1
f20dea78be1,0
bc2b7005bac,1
51c43f646bf,0
b5e81920bd8,1
39e1f89ecea,0
ab0a105b9ef,0
b44915098ae,1
25ab4a68397,0
8bc3e48fdf6,1
56ba720aec2,0
18bc882a781,1
78302e0736d,1
ce15cc7c8c5,1
1224cbbf5f6,1
085f42eaec2,0
e4d4a223d38,0
5f51496ccf8,0
a46c71d5485,0
3e4eba73798,0
0214974ef31,0
544b4d40589,1
7163fb302e0,1
f4e31ea4ae1,0
3ef4ab2a4f0,1
fdda92fa4d5,0
f9d0a66eb40,1
c79df4c9672,1
20338a281c5,1
5d761c32f4a,1
313802a8199,1
a248befbc61,1
4adf7b8588c,1
f544f104da2,0
4b8cb489b8b,1
38731b87623,1
7071ffe0084,0
fa8ca0bcb12,0
055d31c8ea3,0
e5d8d1c87e3,1
29d60f81da4,0
9710550ca03,1
29efc202faf,1
bca89c99ae6,0
841e2cd81a4,0
9a23c5824f9,1
9d26657e51a,1
d8697162008,0
1dac7c05fb7,1
faca6c6979c,0
aff239905d4,0
fe59596ec9a,0
e0cc003ceee,0
a618dad3fb8,0
f446aec1ffe,0
e4432823db5,0
c8fcf206071,0
cfe479dfd97,1
177b4241136,0
57fa92f0dd8,1
2515de0b81a,1
c115315f4f0,0
b5f3087fc8a,1
45362128ac0,1
ee29fe35fc3,1
1ca5d5aba33,0
d80acd1860a,0
1a6a8c89ca8,0
391e38063eb,0
fddd2e29b6e,0
f3894470091,1
1da093d5212,0
a4d0ad133e3,0
58508632073,1
c6a38cb6695,0
2c1a92b7591,1
8f7ebb12bce,1
9551dc6e0b0,1
375b88a3238,1
365e12ab654,1
156e57c7f66,1
0d9362c9602,1
8b65d87bb19,1
1aebe48ac6a,1
9ef4254bd96,0
633bb8cc44a,0
add3c8617c0,0
7acdcfc4efa,1
16499520cd2,0
555bebe9ef0,0
f360b5dff32,1
b24a00257ef,1
bc7e0e1a6bb,0
bc877560cb1,0
339e4aadb77,1
236f224dcf1,0
798e1f23abf,1
e5831ce0ab5,1
c78c336f95b,0
9f1620cb270,0
785e475b22c,1
16553e2e7b1,0
2e4bb4ebee6,1
78ebf91abd5,1
fa850b3e51b,0
76666bd1cd3,0
bc12939aacf,0
b74e0a57352,0
ab9392d7c02,1
eba160e1ed9,0
e3d8070db9e,1
16178130d18,0
5ad9abb143e,0
3a16f234751,1
d00fe4f7956,0
700dbd91a70,0
a0157b70f16,0
9dbef3dda36,0
16300ae1589,0
071252cb3cf,1
15e26d1d633,1
f47a195e8f1,1
286238542b0,0
6d2daece57f,1
bc1c432fec6,0
39b98438757,0
4bd0b7bfcc9,0
ddbcfeb8c21,0
0a2da357532,0
6a29be22606,0
33ffe24ba2a,0
2197e5085f7,0
531f541c6cd,0
da79739a8b8,0
0e8f41a689d,1
43eddb1db6b,1
1b0e0385919,0
eafe4040f54,1
b9a9d0f0a0a,0
b1a20cd934d,1
444b0c3a63e,1
d079d2e7c20,1
6a6f58708b4,1
48fc696c99e,1
8c9aff25ab1,0
0889d3347b3,1
0e515966948,0
35b7a7325e9,0
54bc816e2b1,1
c0f9b20bbe8,1
5596e24aec8,1
f99aa8aa6ac,0
a4c1580afd3,1
15dacd58380,0
6172fcdb456,1
8ee47656b88,1
482591e84f2,1
ea8e823a34a,1
64a53f0232a,1
c5907006fda,1
7b2e640d378,0
3c016fd3855,1
3102fcbf307,1
a9311bcc6d2,1
7e1f743f3ab,1
333eae51173,1
18d30ec7761,1
bdbbff808ff,0
5e7e21413d3,0
efe158b841f,1
e709ca921d9,0
dd6c3d8e46b,0
21a37d4ca82,0
34977609610,1
11bc67d044f,0
225c3debadb,1
e7844032024,1
ebf579dd35f,0
b83676750e4,0
a1ad8a433a7,0
0a317275e86,1
bccd602fcc1,1
049140caac3,1
c891fc14363,1
ddb602ea2fb,0
54d1a5dc630,0
ed9330b11a7,1
870250aeb5b,1
9f35c5ac606,0
7fbdc049c1b,0
2bcce8fc689,0
5714d3c95f6,0
fcd295b36db,1
0e108671152,1
f8378faab7a,0
58a16227b4f,0
47f55a4b98b,1
cb8a21ccf7f,1
38b3ec38cc8,1
615a861cde1,1
5d11dcf08d6,1
0defb0f35c4,0
16bb092bd89,1
3b15e200644,1
f5b9a9ad778,0
58be375e2b1,0
02005e2e5f1,0
fffd3a9c26e,0
27377565919,0
a752add2b67,1
09e0227fce7,1
93647e40e4e,0
e1f5dcc4463,1
2aeb25f8a5a,1
0eab631fe84,0
709e8ccc1f5,0
1e188dd030d,1
b2e6dc0e208,1
0f20960e946,0
d8c857d212e,0
b86d216a583,0
b558c7abad4,1
6903e09e1a4,1
c7e89cb68ec,1
95f4a478df1,0
c719661230c,0
dd877bc65e4,0
121047891be,1
dd7a965f77e,1
f1299d75f61,1
4f67190afe3,0
eccf1d8d41a,0
0b4bb9d3479,0
a696877654a,0
c68ee448de8,0
71a0247c9df,0
3fd06503362,1
dac0429914d,0
49cd8be3af3,0
9f9138e1172,1
27d62d4e403,1
720b1823b69,1
ce4342ecbe1,0
d3b39dcce86,0
1fae97eee66,1
529abf03589,0
0de078d49ba,1
d19d7b77a86,1
5e1099e4e15,0
8bf5ce2a21a,0
ee6e9d143de,0
44360370283,0
b270cade28d,0
66bde14b15e,0
6c0b69ffb0e,0
3a0d4818c81,0
d65ef449fb8,0
f2ad76f6ed5,0
930885dfec2,0
bb97d122dd7,1
